cod,nombre,categoria,tipo_dep,tipo_dep_cod,estado,titular,lat,lon,conectado,n_conexiones
B1602,BIF. PEÑA RUBIA,S,Bifurcación,B,EX,AD,43.3343396964866,-5.76278129403979,SI,3
16011,EL ENTREGO,S,Apeadero,A,EX,AD,43.2872046630181,-5.64467948821477,SI,1
16400,NUBLEDO,S,Apeadero,A,EX,AD,43.5233874226538,-5.87023227889135,SI,3
16501,TRASONA,S,Estación,E,EX,PA,43.5553842292866,-5.86305790147959,SI,1
98003,FUENTE DE LA MORA (APD),S,Punto KM,P,EX,AD,40.484944646438,-3.66299305762938,SI,2
06008,ALCANTARILLA-LOS ROMANOS (APD),S,Punto KM,P,EX,AD,37.9642436839731,-1.21697427888194,SI,2
10004,EL PLANTIO-MAJADAHONDA,S,Apartadero,Y,FS,AD,40.4728933232546,-3.83740856213331,SI,2
00016,BALANZONA,S,Túnel,T,EX,AD,37.9737352868361,-4.75891576261637,SI,2
40108,GUADALCANAL,P,Túnel,T,EX,AD,38.0902596498712,-5.80347146736119,SI,2
40110,HAMAPEGA (APD),S,Apartadero,Y,FS,AD,38.0496760211469,-5.77892275430934,SI,2
64203,ALFAFAR-BENETUSSER,P,Apeadero,A,EX,AD,39.4223053991994,-0.392586088430886,SI,3
65013,VALENCIA-F.S.L.MERCANCIAS,S,Estación,E,EX,AD,39.4394334676979,-0.358314834372137,SI,3
B6505,BIF. PUERTO FSL,S,Bifurcación,B,EX,AD,39.4394503486567,-0.351752182832651,SI,3
B7943,"BIF. SAGRERA-AG.KM. 108,0",S,Bifurcación,B,EX,AD,41.4296582878048,2.20308568389948,SI,2
79200,MAÇANET-MASSANES,P,Túnel,T,EX,AD,41.7716486733035,2.67328370005189,SI,3
65002,VALENCIA-LA FONT DE SANT LLUIS,P,Estación,E,EX,AD,39.4414399997921,-0.369898775473023,SI,4
51006,ALCALA DE GUADAIRA-POLO DESARROLLO,S,Fin de línea,F,FS,AD,37.365368648875,-5.86262672583547,NO,0
A0427,"ANTEQUERA-STA.ANA-AGJ.KM. 50,4",S,Cargadero,K,EX,AD,37.0622856563275,-4.72110019374622,SI,6
A0426,"ANTEQUERA-STA.ANA-AGJ.KM. 48,3",S,Cargadero,K,EX,AD,37.0803725480104,-4.72907951291887,SI,3
02003,ANTEQUERA-SANTA ANA,P,Estación,E,EX,AV,37.0714488148423,-4.72019156371666,SI,6
B7800,BIF. CANFRANC,S,Bifurcación,B,EX,AV,42.079789803413,-0.42435816338967,SI,3
A7400,"HOYA DE HUESCA-AGUJA KM. 2,3",S,Bifurcación,B,EX,AD,42.0983994289361,-0.434784863619626,SI,3
B7801,BIF. HOYA DE HUESCA,S,Bifurcación,B,EX,AV,42.1005803006144,-0.418644002122498,SI,3
A7086,"BIF.PLAZA-AG.KM.8,9",S,Bifurcación,B,EX,AD,41.6230362787156,-0.985493261798117,SI,3
B7081,BIF. TERUEL,S,Bifurcación,B,FS,AD,41.6142106500419,-0.948980666361058,SI,3
A7083,"LA CARTUJA-AGUJA KM. 23,3",S,Bifurcación,B,EX,AD,41.5940316974499,-0.815828504906096,SI,3
A7087,"BIF.PLAZA-AG.KM.1,4",S,Bifurcación,B,EX,AD,41.6332490044882,-1.00917211048186,SI,3
B6402,"XATIVA-AGUJA KM.47,0",S,Fin de línea,F,FS,AD,38.9863135331042,-0.538504322178774,NO,0
64100,XATIVA,P,Estación,E,EX,AD,38.9921912519137,-0.524550018076029,SI,3
60913,SANT VICENT CENTRE (APD),P,Punto KM,P,EX,AD,38.3946211114756,-0.528732601135698,SI,2
69200,XIRIVELLA-LALTER (APD),S,Punto KM,P,EX,AD,39.4636779103017,-0.420925076462066,SI,1
95101,VILLAVERDE-MERCANCIAS,S,Estación,E,EX,AD,40.3436026896894,-3.68338357477706,SI,3
70110,TORREJON CARGAS,S,Apeadero,A,EX,AD,40.4414943627818,-3.47925808444317,SI,2
32001,CAMPILLO,P,Apeadero,A,EX,AD,41.2595101246255,-5.0178702781533,SI,2
32008,GOMECELLO,P,Apeadero,A,EX,AD,41.0417972505457,-5.54154751357251,SI,2
70802,UTEBO-MONZALBARBA,S,Apartadero,Y,FS,AD,41.7017280641135,-0.983139617937386,SI,2
71000,ZARAGOZA-EL PORTILLO,S,Apartadero,Y,FS,AD,41.6515533219708,-0.894615773284972,SI,2
04005,ALCALA DE HENARES-A.V.,S,Estación,E,EX,AV,40.4557453035543,-3.31442277082209,SI,2
04028,PLASENCIA DE JALON,S,Estación,E,EX,AV,41.6759923257978,-1.26238428767066,SI,2
04109,SANT VICENÇ DELS HORTS,S,Estación,E,EX,AV,41.4055116066026,2.01231802621069,SI,2
79607,TORDERA (APD),P,Punto KM,P,EX,AD,41.7071437260334,2.71930835248043,SI,2
79608,SANTA SUSANA (APD.),P,Punto KM,P,EX,AD,41.6301294110736,2.71630580856919,SI,2
80001,ALTSASU-PUEBLO (APD),P,Punto KM,P,EX,AD,42.8932818340122,-2.16743009461598,SI,2
A6031,"AGUJA KM. 146,1",S,Bifurcación,B,EX,AD,39.4094025978905,-3.2194499206442,SI,3
66200,UTIEL,S,Apeadero,A,EX,AD,39.5705778784259,-1.20243122520871,SI,1
04050,VALFARTA,S,Estación,E,EX,AV,41.5264471062787,-0.158547768727097,SI,2
13108,ARBIDE (APD),S,Punto KM,P,EX,AD,43.1631613210808,-2.92764568187468,SI,2
13110,UGAO-MIRABALLES,S,Túnel,T,EX,AD,43.1790702778153,-2.90271067316104,SI,2
65000,VALENCIA-ESTACIO DEL NORD,P,Estación,E,EX,AD,39.4660981541902,-0.377476004658702,SI,1
35407,"KM. 428,5 (FRONTERA)",S,Otro,O,EX,AD,39.4654771585945,-7.30722009920302,SI,1
36003,CARMONITA (APD),S,Fin de línea,F,FS,AD,39.1560316225921,-6.36662076973815,NO,0
B3002,"MONFRAGÜE-AGUJA KM.4,4",S,Bifurcación,B,EX,AD,39.9439379394843,-6.13768076323815,SI,3
30002,PLASENCIA,P,Estación,E,EX,AD,40.0221986763588,-6.09949167933521,SI,1
35607,MOSTOLES - EL SOTO,S,Túnel,T,EX,AD,40.3309622470518,-3.88242262409498,SI,1
35603,CUATRO VIENTOS,S,Estación,E,EX,AD,40.3777759691443,-3.79148076217314,SI,2
37002,GETAFE - CENTRO,S,Estación,E,EX,AD,40.3099237325133,-3.73402472832801,SI,2
B3700,BIF. PARLA,S,Fin de línea,F,FS,AD,40.2511645242886,-3.74154482647626,NO,0
37004,PARLA INDUSTRIAL,S,Fin de línea,F,FS,AD,40.2404660175258,-3.74335490027873,NO,0
14100,PALENCIA,P,Estación,E,EX,AV,42.0156590517638,-4.53398331562092,SI,5
15007,VILLADA,P,Apeadero,A,EX,AD,42.2452071975619,-4.97055572422086,SI,2
15009,SAHAGUN,P,Estación,E,EX,AD,42.3693524237636,-5.02265498408918,SI,2
15017,TORNEROS,S,Túnel,T,EX,AD,42.5172725577028,-5.55991495314448,SI,2
15015,PALANQUINOS (APD-CGD),P,Depósito,D,EX,AD,42.460636091889,-5.49746427401948,SI,2
60302,ALCAZAR DE SAN JUAN-MERCANCIAS,S,Estación,E,EX,AD,39.4027420896304,-3.21347394049143,SI,2
66005,SANTA CRUZ DE LA ZARZA (APD),P,Túnel,T,EX,AD,39.973129299566,-3.18045500765936,SI,2
15006,CISNEROS (APD),P,Punto KM,P,EX,AD,42.191084210686,-4.85023346091054,SI,2
15005,KM. 28.2,S,Cargadero,K,FS,AD,42.1783539004415,-4.78077704579319,SI,2
15004,PAREDES DE NAVA,P,Apeadero,A,EX,AD,42.1506975064874,-4.69751389450544,SI,2
15003,BECERRIL,P,Túnel,T,EX,AD,42.1047445885684,-4.64713239028236,SI,2
15008,GRAJAL (APD),P,Punto KM,P,EX,AD,42.3232311179375,-5.01342108021282,SI,2
15012,EL BURGO RANERO,P,Apeadero,A,EX,AD,42.4257273455705,-5.20850321105846,SI,2
15014,SANTAS MARTAS,P,Túnel,T,EX,AD,42.459977122165,-5.38667546197041,SI,2
15011,BERCIANOS DEL REAL CAMINO (APD),S,Apartadero,Y,FS,AD,42.4069305124831,-5.15727175201985,SI,2
15013,KM. 88.2,S,Cargadero,K,FS,AD,42.4663421151441,-5.29682712229806,SI,2
15010,KM. 67.7,S,Cargadero,K,FS,AD,42.4021907065274,-5.0787392580984,SI,2
15016,KM. 109.1,S,Cargadero,K,FS,AD,42.4809713982733,-5.53739273352824,SI,2
15101,LEON ESTACION CENTRO,S,Apartadero,Y,FS,AD,42.5963415504822,-5.59508247496152,SI,2
15103,SANTIBAÑEZ,S,Apeadero,A,EX,AD,42.6816371827596,-5.63343168685251,SI,2
15104,"KM 360,4",S,Cargadero,K,FS,AD,42.7125294257879,-5.63616094616667,SI,2
15110,CIÑERA (APD-CGD),S,Depósito,D,EX,AD,42.8891354151254,-5.64055299975445,SI,2
15112,VILLAMANIN,P,Túnel,T,EX,AD,42.9366325663059,-5.65771741274349,SI,2
15107,BUEN SUCESO (APD),S,Apartadero,Y,FS,AD,42.8325145988626,-5.65557763669303,SI,2
15111,VILLASIMPLIZ (APD),S,Apartadero,Y,FS,AD,42.9154199591852,-5.65523830455823,SI,2
04303,RIELLS-A. V.,S,Estación,E,EX,AV,41.7295429681624,2.57874010140378,SI,2
79010,BIF. GIRONA-MERCANCIAS,S,Fin de línea,F,FS,AV,41.9437867137472,2.79892654592224,NO,0
54105,MONTILLA,S,Estación,E,EX,AD,37.5788214582716,-4.63411190374715,SI,2
54405,ALORA,P,Túnel,T,EX,AD,36.8198149157075,-4.6996548759559,SI,2
54413,MALAGA MARIA ZAMBRANO,P,Estación,E,EX,AV,36.7115091901855,-4.4324110982723,SI,4
54001,CAMBIADOR CORDOBA,S,Fin de línea,F,FS,AV,37.878170047254,-4.80787643291938,NO,0
54517,MALAGA-CENT. ALAMEDA (APD),P,Punto KM,P,EX,AD,36.7153108313064,-4.42678123281178,SI,1
50302,JABALQUINTO,S,Túnel,T,EX,AD,38.0005686846217,-3.70856676743297,SI,2
50303,MENGIBAR-LAS PALOMERAS,S,Túnel,T,EX,AD,37.9892126413489,-3.78366554158651,SI,2
74001,GURREA DE GALLEGO,S,Fin de línea,F,FS,AD,42.0077348447397,-0.75674610245799,NO,0
17200,ARANDA DE DUERO-MONTECILLO,S,Estación,E,EX,AD,41.6687159351741,-3.69676090021101,SI,2
14236,VIOÑO (APD),S,Punto KM,P,EX,AD,43.3606288860765,-3.96480543604989,SI,2
14215,ZURITA (APD),S,Punto KM,P,EX,AD,43.3477010398813,-3.99101570353856,SI,2
14217,PARBAYON (APD),S,Punto KM,P,EX,AD,43.3767031605251,-3.8942404844485,SI,2
20008,VILLAVANTE (APD),P,Punto KM,P,EX,AD,42.4645773266066,-5.83885152952283,SI,2
31307,SAN XOAN DE VILANOVA (APD),S,Apartadero,Y,FS,AD,42.6122065010322,-8.11649891333723,SI,2
31311,BANDEIRA,S,Apeadero,A,EX,AD,42.7461664440821,-8.30442484090814,SI,2
31310,SILLEDA (APD),S,Apartadero,Y,FS,AD,42.7203247738936,-8.24322930767121,SI,2
31314,CANTERA DE CAMPOMARZO,S,Apeadero,A,EX,AD,42.7548336051585,-8.2896432673663,SI,2
31309,PONTE TABOADA,S,Túnel,T,EX,AD,42.6844170088147,-8.20692288547811,SI,2
31313,A SUSANA,S,Apeadero,A,EX,AD,42.8295544012877,-8.48615416269814,SI,2
31415,ORDES,P,Túnel,T,EX,AD,43.0380002292179,-8.44786431362603,SI,2
31411,UXES,P,Túnel,T,EX,AD,43.2974152891892,-8.44442258546493,SI,2
23002,ARCADE,P,Punto KM,P,EX,AD,42.3404364379376,-8.6104730327392,SI,2
23001,CESANTES (APD),P,Punto KM,P,EX,AD,42.3103501409688,-8.61656171750341,SI,2
23005,PORTELA,P,Túnel,T,EX,AD,42.5177564589106,-8.65453923966004,SI,2
23018,PONTEVEDRA UNIVERSIDAD (APD),P,Punto KM,P,EX,AD,42.4383135759277,-8.63004396548819,SI,2
23007,RUBIANS,S,Apartadero,Y,FS,AD,42.5762788069007,-8.72635864594373,SI,2
23009,CATOIRA,P,Túnel,T,EX,AD,42.6722155524745,-8.7253601901551,SI,2
23017,VILAGARCIA DE AROUSA-PRAIA (APD),S,Apartadero,Y,FS,AD,42.6082106165363,-8.76746527069869,SI,2
23010,PONTECESURES,P,Túnel,T,EX,AD,42.7229312458091,-8.65215276050665,SI,2
23019,BIF. ANGUEIRA,S,Fin de línea,F,FS,AD,42.7962831587527,-8.63878931392049,NO,0
23012,A ESCRAVITUDE,S,Apeadero,A,EX,AD,42.7810723990715,-8.65120334025691,SI,2
37104,MORA Y ORGAZ,S,Estación,E,EX,AV,39.6829210756545,-3.80122995381441,SI,2
37210,CALATRAVA,S,Estación,E,EX,AV,38.8035545937388,-4.07134194426415,SI,2
37414,BIOENERGETICA EXTREMEÑA,S,Apeadero,A,EX,AD,38.9083112090949,-6.09489877109144,SI,2
02000,LA MAROTA,S,Estación,E,EX,AV,37.7911891661266,-4.99946426108633,SI,2
02001,SANTAELLA,S,Estación,E,EX,AV,37.5897336762554,-4.89199916381756,SI,2
02004,ALORA-A. V.,S,Estación,E,EX,AV,36.8583341121583,-4.69162887462075,SI,2
04001,MADRID SUR,S,Estación,E,EX,AV,40.3468127847852,-3.6635346828306,SI,2
04002,VALLECAS-A. V.,S,Estación,E,EX,AV,40.3392593968365,-3.61511955370065,SI,2
04009,BRIHUEGA,S,Estación,E,EX,AV,40.7965019703507,-2.92976998506211,SI,2
80007,IZURDIAGA-IRUTZUN,S,Túnel,T,EX,AD,42.9094482095978,-1.83231454361665,SI,2
80115,VILLAFRANCA DE NAVARRA,P,Túnel,T,EX,AD,42.2807153741084,-1.74564612073914,SI,2
13112,BASAURI (APD),S,Punto KM,P,EX,AD,43.223384895575,-2.88222292676607,SI,2
10205,ROBLEDO DE CHAVELA,P,Túnel,T,EX,AD,40.5207085390933,-4.24675906560043,SI,2
10207,LAS NAVAS DEL MARQUES,P,Túnel,T,EX,AD,40.5892557703738,-4.36155645417716,SI,2
10208,NAVALPERAL,P,Túnel,T,EX,AD,40.5909639931644,-4.40870517979466,SI,2
10403,MINGORRIA,S,Túnel,T,EX,AD,40.7479131566532,-4.65316548178008,SI,2
10404,VELAYOS,S,Apartadero,Y,FS,AD,40.8293535763508,-4.60367893983693,SI,2
10405,SANCHIDRIAN,S,Apeadero,A,EX,AD,40.8863199652637,-4.60188915217753,SI,2
10406,ADANERO (APD),S,Apartadero,Y,FS,AD,40.9337810659169,-4.61500142179655,SI,2
10408,ORBITA-ESPINOSA (APD),S,Apartadero,Y,FS,AD,40.9980441770604,-4.65930554793393,SI,2
10412,GOMEZNARRO,S,Apartadero,Y,FS,AD,41.2444737772997,-4.85103392337094,SI,2
84002,KM. 18.6 (RADONA),S,Cargadero,K,FS,AD,41.2621368002623,-2.45847329102973,SI,2
84101,ALMAZAN-VILLA,P,Estación,E,EX,AD,41.4891536691242,-2.52544764767278,SI,2
83011,CINTRUENIGO,S,Fin de línea,F,FS,AD,42.0793990991919,-1.80214462089442,NO,0
74210,ORNA DE GALLEGO (APD),S,Apartadero,Y,FS,AD,42.441694296267,-0.401379801098744,SI,2
75107,SANT LLOREN DE MONTGAI (APD),P,Punto KM,P,EX,CA,41.8664252084303,0.83246534432127,NO,0
75108,VILANOVA DE LA SAL (APD),P,Punto KM,P,EX,CA,41.9120766279285,0.830296623819734,NO,0
75109,SANTA LINYA (APD),P,Punto KM,P,EX,CA,41.9318978887706,0.852539424672752,NO,0
75110,AGER (APD),P,Punto KM,P,EX,CA,42.0067381555879,0.851731764383693,NO,0
75114,TREMP,P,Túnel,T,EX,CA,42.1673009154635,0.891139736790752,NO,0
71102,EL BURGO DE EBRO (APD),S,Apartadero,Y,FS,AD,41.5663983801896,-0.739588303980652,SI,2
65204,CHILCHES,P,Punto KM,P,EX,AD,39.7826263627796,-0.190211438102915,SI,2
65305,CABANES,S,Apartadero,Y,FS,AD,40.1553080639846,0.162048130255883,SI,2
66204,SIETE AGUAS (APD),S,Punto KM,P,EX,AD,39.4572031134837,-0.902477055130132,SI,2
14211,LAS CALDAS DE BESAYA (APD),P,Punto KM,P,EX,AD,43.2986166842294,-4.07322770601598,SI,2
14212,VIERNOLES (APD),S,Punto KM,P,EX,AD,43.3244860107836,-4.0539998739616,SI,2
04054,VALLMANYA,S,Estación,E,EX,AV,41.6184955594978,0.370928453552925,SI,2
B4054,BIF. LES TORRES DE SANUI,S,Bifurcación,B,EX,AV,41.6255055769619,0.546308956173042,SI,3
04101,LES BORGES BLANQUES-A. V.,S,Estación,E,EX,AV,41.5389528870352,0.77735631273231,SI,2
04104,CAMP DE TARRAGONA,P,Estación,E,EX,AV,41.1921304239946,1.27192293287128,SI,3
B4103,BIF CBDOR RODA,S,Fin de línea,F,FS,AV,41.181998523991,1.41650750396316,NO,0
04106,LARBOÇ-A. V.,S,Estación,E,EX,AV,41.2785267659409,1.60501949094912,SI,2
75113,PALAU DE NOGUERA,P,Punto KM,P,EX,CA,42.1469661686065,0.892431809123712,NO,0
75115,SALAS DE PALLARS (APD),P,Punto KM,P,EX,CA,42.209693530757,0.948014341276859,NO,0
65205,MONCOFAR,P,Apeadero,A,EX,AD,39.8208436037313,-0.162609852195052,SI,2
65206,NULES-VILLAVIEJA,P,Punto KM,P,EX,AD,39.8531254361147,-0.152674163768213,SI,2
65207,BURRIANA-ALQUERIAS DEL N. P.,P,Estación,E,EX,AD,39.8964561739128,-0.103865421207826,SI,2
65209,ALMASSORA (APD),P,Punto KM,P,EX,AD,39.9548313663821,-0.0767755527892541,SI,2
65318,BENICASSIM,P,Túnel,T,EX,AD,40.0580949504459,0.057847801962556,SI,2
66018,CEMENTOS OCCIDENTALES (CGD),S,Garita,G,EX,AD,39.9661227908474,-3.40418226251038,SI,2
16012,CARGADERO DE CARROCERIA,S,Apartadero,Y,FS,AD,43.2878203407222,-5.63006451071786,SI,2
23013,OSEBE (APD),P,Túnel,T,EX,AD,42.8252685544755,-8.61584376567153,SI,2
17010,DIPUTACION,S,Apartadero,Y,FS,AD,40.5241667179951,-3.68966030566751,SI,2
37107,URDA,S,Estación,E,EX,AV,39.4190462305468,-3.82222635661695,SI,2
81103,ARRUBAL,S,Túnel,T,EX,AD,42.4310104878672,-2.25608515257837,SI,2
91001,ASLAND (CGD),S,Fin de línea,F,FS,AD,40.0060120917976,-3.89251067861403,NO,0
12004,COLLADO MEDIANO,P,Túnel,T,EX,AD,40.69273876675,-4.03587686247476,SI,2
12005,LOS MOLINOS-GUADARRAMA,P,Túnel,T,EX,AD,40.7066195554116,-4.06719160301823,SI,2
12008,GUDILLOS (APD),P,Punto KM,P,EX,AD,40.7169018074882,-4.15773372509912,SI,2
12009,SAN RAFAEL (APD),P,Punto KM,P,EX,AD,40.7149448642035,-4.18142497907655,SI,2
12010,EL ESPINAR,P,Túnel,T,EX,AD,40.7408301719667,-4.18955081264135,SI,2
15410,GIJON-SANZ CRESPO,P,Estación,E,EX,AD,43.5375637762569,-5.67571696041689,SI,3
F0706,EL MUGRON,S,Apartadero,Y,FS,AD,38.9061709605625,-1.49131034877616,SI,2
43002,CAMAS (APD),S,Punto KM,P,EX,AD,37.4178879326674,-6.04085435049928,SI,2
43026,VALENCINA-SANTIPONCE,S,Túnel,T,EX,AD,37.4267839189798,-6.05707243228351,SI,2
16403,AVILES,P,Estación,E,EX,AD,43.5612826348082,-5.92282517875126,SI,4
16405,SAN JUAN DE NIEVA,S,Estación,E,EX,AD,43.5879028882862,-5.93131905971448,SI,1
B1611,BIF. VIELLA,S,Bifurcación,B,EX,AD,43.3368587911376,-5.76637940237386,SI,3
16601,ABOÑO,S,Garita,G,EX,AD,43.5551091775772,-5.72356381618208,SI,2
16101,VIELLA,S,Apeadero,A,EX,AD,43.3889992938241,-5.78607033784974,SI,3
14107,OSORNO,P,Estación,E,EX,AD,42.4142004937713,-4.35736241999747,SI,2
14115,QUINTANILLA DE LAS TORRES (APD),P,Punto KM,P,EX,AD,42.8189163538851,-4.20272456719989,SI,2
14200,MATAPORQUERA,P,Estación,E,EX,AD,42.8711079388249,-4.16495833822874,SI,4
43027,SALTERAS,S,Estación,E,EX,AD,37.4106199950756,-6.09885652085018,SI,2
70304,HORNA (APD),S,Apartadero,Y,FS,AD,41.1303213489553,-2.54661648138955,SI,2
70502,ALHAMA DE ARAGON,P,Apeadero,A,EX,AD,41.2943278331197,-1.90432706611004,SI,2
70503,BUBIERCA (APD),P,Punto KM,P,EX,AD,41.317237359203,-1.85584367852542,SI,2
70504,ATECA (APD),P,Punto KM,P,EX,AD,41.3245373292392,-1.78519450705951,SI,2
70505,TERRER (APD),P,Punto KM,P,EX,AD,41.3222526595923,-1.70843521709359,SI,2
70601,EMBID DE LA RIBERA,S,Túnel,T,EX,AD,41.4015105773441,-1.61147662760745,SI,2
70602,EMBID DE JALON (APD),P,Punto KM,P,EX,AD,41.4213711019101,-1.59315299858138,SI,2
70603,PARACUELLOS-SAVIÑAN,P,Túnel,T,EX,AD,41.4293858260935,-1.56769392264661,SI,2
70604,SAVIÑAN (APD),P,Punto KM,P,EX,AD,41.4440588461923,-1.57114107676442,SI,2
70605,MORES,P,Túnel,T,EX,AD,41.4785533707355,-1.56618199055978,SI,2
70606,PURROY (APD),P,Punto KM,P,EX,AD,41.4771958200932,-1.5401843443023,SI,2
70701,CALATORAO (APD),P,Punto KM,P,EX,AD,41.5286540386925,-1.36060843634854,SI,2
50402,VILLANUEVA DE LA REINA,S,Túnel,T,EX,AD,38.0042042300382,-3.92390875260905,SI,2
50404,ARJONILLA,S,Túnel,T,EX,AD,38.0104940749862,-4.11698769336522,SI,2
50407,VILLA DEL RIO,P,Túnel,T,EX,AD,37.9829846542603,-4.28195215126238,SI,2
50408,MONTORO,S,Túnel,T,EX,AD,38.0079694804546,-4.38232809870374,SI,2
50409,PEDRO ABAD,S,Túnel,T,EX,AD,37.9556280225824,-4.44242762584312,SI,2
50410,EL CARPIO DE CORDOBA,S,Apeadero,A,EX,AD,37.9417830731272,-4.48882317017768,SI,2
50411,VILLAFRANCA DE CORDOBA,S,Túnel,T,EX,AD,37.949774740324,-4.53637466184103,SI,2
50412,LOS CANSINOS,S,Túnel,T,EX,AD,37.9111351023888,-4.60210186480572,SI,2
50413,ALCOLEA DE CORDOBA,P,Túnel,T,EX,AD,37.9330523141296,-4.67536143473978,SI,2
50415,LAS VEGAS,S,Apartadero,Y,EX,AD,37.9280598367559,-4.65144734545752,SI,2
50502,VILLARRUBIA DE CORDOBA,P,Túnel,T,EX,AD,37.8477350275107,-4.91406077363682,SI,2
50503,ALMODOVAR DEL RIO,S,Túnel,T,EX,AD,37.8137267236815,-5.00829587132667,SI,2
50504,POSADAS,P,Apeadero,A,EX,AD,37.8039457204606,-5.10633286870928,SI,2
56307,SANTA FE Y ALHAMA,S,Túnel,T,EX,AD,36.9722774176943,-2.52687524791112,SI,2
56308,GADOR,P,Túnel,T,EX,AD,36.9515735079445,-2.48746211105266,SI,2
34007,CRESPOS (APD),P,Punto KM,P,EX,AD,40.8700931113325,-4.96801484225361,SI,2
71802,BARNA.-PASSEIG DE GRACIA,P,Punto KM,P,EX,AD,41.3921488399008,2.16449417411042,SI,2
72002,LA SECUITA-PERAFORT (APD),S,Fin de línea,F,FS,AD,41.1937444288421,1.26158856160271,NO,0
40106,CASAS DE LA REINA,S,Apartadero,Y,FS,AD,38.201512163846,-5.9558312582663,SI,2
41001,ALCONERA,S,Apartadero,Y,FS,AD,38.3801059922056,-6.4815475151511,SI,2
03206,CAMPOS DEL PARAISO,S,Estación,E,EX,AV,40.0265733282499,-2.71179599065474,SI,2
06006,LORCA-SUTULLENA,P,Estación,E,EX,AD,37.6720612721699,-1.69625163307458,SI,2
06100,ALMENDRICOS (APD),S,Punto KM,P,EX,AD,37.474727033822,-1.77957735685619,SI,2
07004,AGUILAS,P,Apeadero,A,EX,AD,37.4097870352416,-1.57253038858349,SI,1
64108,FORD,S,Otro,O,EX,PA,39.3174982834739,-0.419377591752983,SI,1
65008,PUÇOL,P,Apeadero,A,EX,AD,39.6204616805235,-0.303093168925491,SI,2
65202,ALMENARA,P,Apeadero,A,EX,AD,39.7515452808274,-0.216311306235238,SI,2
84105,KM. 83.3,S,Cargadero,K,EX,AD,41.6906520919505,-2.53448360722868,SI,2
83001,KM. 8.4 (VELILLA DE LA SIERRA),S,Fin de línea,F,FS,AD,41.7845987446295,-2.39495139839892,NO,0
83002,ARANCON,S,Fin de línea,F,FS,AD,41.7930225658786,-2.286707714449,NO,0
83003,ALDEALPOZO,S,Fin de línea,F,FS,AD,41.7823642521281,-2.21061747156967,NO,0
83004,VALDEGENA,S,Fin de línea,F,FS,AD,41.8120376998807,-2.17285226290072,NO,0
83006,OLVEGA (APD),S,Fin de línea,F,FS,AD,41.8057901458167,-1.99751669423088,NO,0
83007,AGREDA,S,Fin de línea,F,FS,AD,41.8475534520811,-1.93241915254408,NO,0
83010,KM. 85.0 (FITERO),S,Fin de línea,F,FS,AD,42.0495712272236,-1.81560342965083,NO,0
66105,ARGUISUELAS (APD),P,Fin de línea,F,FS,AD,39.8385329456382,-1.8123120953754,NO,0
67105,SANTA EULALIA DEL CAMPO,P,Apeadero,A,EX,AD,40.5729044111934,-1.31300118434893,SI,2
60301,QUERO,P,Túnel,T,EX,AD,39.5042302122697,-3.26626297529114,SI,2
65404,LAMPOLLA-EL PERELLO-DELTEBRE (APD),P,Punto KM,P,EX,AD,40.8120119014527,0.708246554928984,SI,2
50101,CONSOLACION,S,Túnel,T,EX,AD,38.8913132662308,-3.39367403493447,SI,2
71121,EL ESPARTAL (CGD),S,Garita,G,EX,AD,41.5393120859653,-0.681846972105912,SI,2
73101,ALCOVER,P,Túnel,T,EX,AD,41.2615634637461,1.17416760533167,SI,2
67006,MUEL-MOZOTA,S,Apartadero,Y,FS,AD,41.4789210974978,-1.07615780898917,SI,2
67007,ARAÑALES DE MUEL,P,Túnel,T,EX,AD,41.4690390782733,-1.08607190549963,SI,2
67009,LONGARES (APD),P,Punto KM,P,EX,AD,41.4044503262887,-1.15885944986837,SI,2
67011,ENCINACORBA,P,Túnel,T,EX,AD,41.2889489011467,-1.27849183630311,SI,2
67005,BOTORRITA,S,Apartadero,Y,FS,AD,41.5115985709332,-1.03907451307177,SI,2
67013,VILLARREAL DE HUERVA,P,Apeadero,A,EX,AD,41.1961316865283,-1.28699115927496,SI,2
67014,VILLADOZ (APD),P,Punto KM,P,EX,AD,41.1654855131966,-1.27874091292919,SI,2
67017,FERRERUELA,P,Túnel,T,EX,AD,41.0634666828234,-1.23792554136174,SI,2
67018,CUENCABUENA (APD),P,Punto KM,P,EX,AD,41.00885983864,-1.25429055756485,SI,2
67019,LECHAGO (APD),P,Punto KM,P,EX,AD,40.9575704752258,-1.26909258186212,SI,2
67021,CALAMOCHA (APD),P,Punto KM,P,EX,AD,40.9034420160005,-1.30037276454036,SI,2
60201,LAS INFANTAS (APD),S,Apartadero,Y,FS,AD,39.997185166561,-3.68956090557648,SI,2
20202,POSADA DEL BIERZO (APD),S,Apartadero,Y,FS,AD,42.5401306756411,-6.71502937967432,SI,2
20205,PEÑAMALA,S,Apartadero,Y,FS,AD,42.5249321371201,-6.79435155908085,SI,2
20208,QUEREÑO,P,Apeadero,A,EX,AD,42.4206746938938,-6.82957245455474,SI,2
11506,URNIETA (APD),S,Punto KM,P,EX,AD,43.247525922962,-1.98843521072589,SI,2
11513,ATEGORRIETA (APD),P,Punto KM,P,EX,AD,43.3203049870328,-1.9598471960258,SI,2
13003,IZARRA,S,Apeadero,A,EX,AD,42.9513951384528,-2.90078750585488,SI,2
13103,LUIAONDO (APD),S,Punto KM,P,EX,AD,43.0935878899831,-2.99973311022997,SI,2
